Nodal displacements
node#      x          y          u          v
 2080    0.230056    0.839070   -0.184210
 2081    0.283136    0.880304   -0.150747
 2082    0.262175    0.882858   -0.162255
 2083    0.298232    0.870669   -0.163420
 2084    0.278364    0.874035   -0.174940
 2085    0.334402    0.907213   -0.137243
 2086    0.311466    0.912685   -0.150544
 2087    0.351048    0.898804   -0.151534
 2088    0.329255    0.905142   -0.164881
 2089    0.388813    0.930566   -0.121842
 2090    0.363651    0.938885   -0.137328
 2091    0.407306    0.923112   -0.138064
 2092    0.383342    0.932350   -0.153619
 2093    0.447003    0.950470   -0.103928
 2094    0.419335    0.961444   -0.122025
 2095    0.467641    0.943581   -0.122437
 2096    0.441228    0.955524   -0.140614
 2097    0.509619    0.967008   -0.082726
 2098    0.479126    0.980278   -0.103897
 2099    0.532702    0.960130   -0.103930
 2100    0.503525    0.974419   -0.125181
 2101    0.577336    0.980257   -0.057262
 2102    0.543645    0.995239   -0.082011
 2103    0.603159    0.972618   -0.081630
 2104    0.570847    0.988666   -0.106446
 2105    0.650853    0.990308   -0.026329
 2106    0.613528    1.006113   -0.055200
 2107    0.679697    0.980847   -0.054395
 2108    0.643814    0.997764   -0.083302
 2109    0.730894    0.997302    0.011574
 2110    0.689420    1.012624   -0.021991
 2111    0.762999    0.984571   -0.020792
 2112    0.723033    1.001052   -0.054346
 2113   -1.547196   -0.063585    0.134723
 2114   -1.852870   -0.027992    0.137265
 2115   -1.296195   -0.100985    0.072612
 2116   -1.563913   -0.040202    0.072015
 2117   -1.103535   -0.075572    0.018840
 2118   -1.295898   -0.052550    0.011290
 2119   -0.944854   -0.108965   -0.024286
 2120   -1.114605   -0.070740   -0.033341
 2121   -0.801223   -0.030648   -0.050798
 2122   -0.925544   -0.017606   -0.062122
 2123   -0.697541   -0.060173   -0.081440
 2124   -0.807966   -0.037730   -0.093383
 2125   -0.587636    0.041099   -0.092420
 2126   -0.670044    0.046758   -0.104513
 2127   -0.517749    0.014913   -0.114719
 2128   -0.591365    0.026519   -0.126950
 2129   -0.431366    0.123745   -0.116685
 2130   -0.487481    0.124213   -0.128204
 2131   -0.382769    0.100340   -0.133355
 2132   -0.433154    0.104659   -0.144759
 2133   -0.312977    0.208839   -0.130012
 2134   -0.352416    0.205843   -0.140457
 2135   -0.278049    0.187740   -0.142880
 2136   -0.313628    0.187312   -0.153087
 2137   -0.220051    0.291962   -0.136363
 2138   -0.248891    0.286832   -0.145660
 2139   -0.194005    0.272796   -0.146691
 2140   -0.220141    0.269442   -0.155701
 2141   -0.144418    0.370909   -0.138232
 2142   -0.166586    0.364657   -0.146512
 2143   -0.124161    0.353394   -0.146914
 2144   -0.144344    0.348432   -0.154902
 2145   -0.080558    0.444697   -0.137203
 2146   -0.098644    0.438093   -0.144696
 2147   -0.064035    0.428623   -0.144891
 2148   -0.080581    0.423016   -0.152112
 2149   -0.024634    0.513011   -0.134290
 2150   -0.040385    0.506648   -0.141268
 2151   -0.010439    0.498223   -0.141477
 2152   -0.024920    0.492688   -0.148215
 2153    0.026091    0.575893   -0.130135
 2154    0.011472    0.570233   -0.136884
 2155    0.038955    0.562274   -0.137209
 2156    0.025448    0.557351   -0.143757
 2157    0.073636    0.633564   -0.125129
 2158    0.059296    0.628972   -0.131939
 2159    0.085902    0.621022   -0.132413
 2160    0.072591    0.617128   -0.139062
 2161    0.119542    0.686315   -0.119492
 2162    0.104853    0.683087   -0.126656
 2163    0.131777    0.674772   -0.127267
 2164    0.118084    0.672237   -0.134310
 2165    0.165038    0.734454   -0.113312
 2166    0.149513    0.732833   -0.121130
 2167    0.177707    0.723833   -0.121845
 2168    0.163179    0.722924   -0.129582
 2169    0.211152    0.778264   -0.106582
 2170    0.194391    0.778454   -0.115366
 2171    0.224658    0.768483   -0.116140
 2172    0.208918    0.769418   -0.124878
 2173    0.258797    0.817988   -0.099207
 2174    0.240437    0.820158   -0.109292
 2175    0.273514    0.808943   -0.110073
 2176    0.256219    0.811903   -0.120143
 2177    0.308822    0.853811   -0.091012
 2178    0.288516    0.858099   -0.102764
 2179    0.325119    0.845367   -0.103498
 2180    0.305935    0.850500   -0.115263
 2181    0.362071    0.885858   -0.081740
 2182    0.339455    0.892368   -0.095571
 2183    0.380326    0.877832   -0.096203
 2184    0.358901    0.885246   -0.110069
 2185    0.419416    0.914186   -0.071040
 2186    0.394087    0.922975   -0.087421
 2187    0.440038    0.906324   -0.087900
 2188    0.415981    0.916084   -0.104332
 2189    0.481797    0.938782   -0.058454
 2190    0.453295    0.949847   -0.077932
 2191    0.505234    0.930733   -0.078211
 2192    0.478093    0.942843   -0.097748
 2193    0.550259    0.959556   -0.043394
 2194    0.518039    0.972811   -0.066610
 2195    0.577014    0.950836   -0.066647
 2196    0.546255    0.965214   -0.089924
 2197    0.625988    0.976346   -0.025104
 2198    0.589395    0.991581   -0.052821
 2199    0.656630    0.966286   -0.052582
 2200    0.621609    0.982730   -0.080351
 2201    0.710354    0.988911   -0.002624
 2202    0.668591    1.005742   -0.035750
 2203    0.745531    0.976594   -0.035213
 2204    0.705462    0.994728   -0.068372
 2205    0.804956    0.996935    0.025271
 2206    0.757047    1.014729   -0.014352
 2207    0.845408    0.981105   -0.013513
 2208    0.799327    1.000306   -0.053136
 2209   -1.606804   -0.052533    0.069855
 2210   -1.915535   -0.020323    0.047595
 2211   -1.342831   -0.101790    0.025499
 2212   -1.612624   -0.044446    0.002164
 2213   -1.138252   -0.087820    0.025725
 2214   -1.333076   -0.063952    0.004674
 2215   -0.970605   -0.125280   -0.007582
 2216   -1.142116   -0.086016   -0.029156
 2217   -0.819511   -0.056737   -0.002023
 2218   -0.945904   -0.039907   -0.020444
 2219   -0.709876   -0.085497   -0.027166
 2220   -0.821877   -0.058980   -0.045806
 2221   -0.595042    0.007090   -0.019468
 2222   -0.679197    0.018489   -0.035020
 2223   -0.521346   -0.015355   -0.038619
 2224   -0.596362    0.002292   -0.054225
 2225   -0.431572    0.085594   -0.030283
 2226   -0.489123    0.093007   -0.043220
 2227   -0.380636    0.067707   -0.045073
 2228   -0.432215    0.079256   -0.057976
 2229   -0.308453    0.168994   -0.036754
 2230   -0.349017    0.173595   -0.047508
 2231   -0.272158    0.154395   -0.048407
 2232   -0.308695    0.161815   -0.059085
 2233   -0.212467    0.252029   -0.040334
 2234   -0.242121    0.254735   -0.049376
 2235   -0.185668    0.239807   -0.049781
 2236   -0.212506    0.244502   -0.058728
 2237   -0.134907    0.331955   -0.041965
 2238   -0.157586    0.333471   -0.049745
 2239   -0.114261    0.321452   -0.049919
 2240   -0.134879    0.324434   -0.057601
 2241   -0.069885    0.407439   -0.042261
 2242   -0.088195    0.408302   -0.049191
 2243   -0.053159    0.398179   -0.049282
 2244   -0.069881    0.400180   -0.056120
 2245   -0.013308    0.477937   -0.041624
 2246   -0.029018    0.478561   -0.048077
 2247    0.001024    0.469570   -0.048162
 2248   -0.013388    0.471131   -0.054534
 2249    0.037744    0.543341   -0.040314
 2250    0.023402    0.544051   -0.046627
 2251    0.050762    0.535603   -0.046745
 2252    0.037548    0.537133   -0.052990
 2253    0.085427    0.603768   -0.038493
 2254    0.071565    0.604824   -0.044980
 2255    0.097922    0.596455   -0.045143
 2256    0.085097    0.598271   -0.051576
 2257    0.131389    0.659444   -0.036251
 2258    0.117341    0.661061   -0.043212
 2259    0.143969    0.652390   -0.043420
 2260    0.130920    0.654745   -0.050340
 2261    0.176948    0.710627   -0.033624
 2262    0.162185    0.712989   -0.041358
 2263    0.190108    0.703688   -0.041601
 2264    0.176342    0.706793   -0.049308
 2265    0.223215    0.757564   -0.030604
 2266    0.207286    0.760838   -0.039422
 2267    0.237384    0.750604   -0.039684
 2268    0.222480    0.754644   -0.048487
 2269    0.271183    0.800465   -0.027144
 2270    0.253675    0.804803   -0.037379
 2271    0.286762    0.793344   -0.037644
 2272    0.270327    0.798489   -0.047875
 2273    0.321793    0.839479   -0.023157
 2274    0.302297    0.845031   -0.035181
 2275    0.339184    0.832043   -0.035431
 2276    0.320825    0.838454   -0.047461
 2277    0.375991    0.874684   -0.018514
 2278    0.354077    0.881598   -0.032756
 2279    0.395618    0.866754   -0.032973
 2280    0.374920    0.874590   -0.047228
 2281    0.434781    0.906073   -0.013040
 2282    0.409967    0.914499   -0.030002
 2283    0.457113    0.897428   -0.030169
 2284    0.433609    0.906851   -0.047150
 2285    0.499264    0.933542   -0.006506
 2286    0.470997    0.943631   -0.026788
 2287    0.524838    0.923904   -0.026887
 2288    0.497987    0.935075   -0.047191
 2289    0.570696    0.956869    0.001391
 2290    0.538319    0.968774   -0.022939
 2291    0.600138    0.945884   -0.022955
 2292    0.569299    0.958966   -0.047307
 2293    0.650539    0.975702    0.011036
 2294    0.613263    0.989572   -0.018231
 2295    0.684594    0.962909   -0.018150
 2296    0.648993    0.978064   -0.047436
 2297    0.740528    0.989531    0.022929
 2298    0.697387    1.005503   -0.012372
 2299    0.780089    0.974328   -0.012184
 2300    0.738777    0.991705   -0.047498
 2301    0.842744    0.997659    0.037714
 2302    0.792552    1.015844   -0.004984
 2303    0.888893    0.979253   -0.004685
 2304    0.840702    0.998979   -0.047385
